84.000,151.000,92.000,104.000
92.000,151.000,92.000,104.000
100.000,151.000,91.000,104.000
109.000,151.000,90.000,104.000
117.000,150.000,90.000,103.000
124.000,151.000,89.000,103.000
134.000,152.000,88.000,102.000
140.000,152.000,86.000,101.000
146.000,155.000,88.000,98.000
152.000,156.000,89.000,95.000
157.000,157.000,89.000,94.000
162.000,158.000,88.000,93.000
169.000,158.000,86.000,91.000
175.000,159.000,85.000,90.000
179.000,160.000,84.000,89.000
184.000,160.000,83.000,89.000
190.000,160.000,81.000,87.000
195.000,160.000,79.000,87.000
201.000,160.000,78.000,87.000
206.000,159.000,77.000,88.000
211.000,159.000,75.000,87.000
214.000,161.000,75.000,87.000
218.000,160.000,73.000,85.000
223.000,162.000,72.000,84.000
227.000,161.000,71.000,83.000
231.000,162.000,70.000,82.000
236.000,162.000,69.000,82.000
239.000,162.000,67.000,80.000
243.000,163.000,66.000,79.000
247.000,162.000,64.000,78.000
250.000,162.000,62.000,76.000
253.000,163.000,61.000,75.000
256.000,164.000,59.000,75.000
260.000,165.000,57.000,73.000
263.000,164.000,56.000,72.000
265.000,164.000,55.000,70.000
268.000,165.000,53.000,70.000
271.000,165.000,51.000,72.000
274.000,164.000,49.000,72.000
277.000,164.000,47.000,71.000
279.000,165.000,46.000,70.000
281.000,164.000,45.000,71.000
284.000,164.000,44.000,69.000
285.000,165.000,43.000,70.000
287.000,164.000,42.000,68.000
288.000,165.000,42.000,67.000
290.000,165.000,41.000,66.000
292.000,166.000,40.000,65.000
294.000,167.000,39.000,64.000
294.000,167.000,39.000,63.000
295.000,167.000,39.000,63.000
295.000,167.000,39.000,62.000
296.000,168.000,39.000,61.000
297.000,168.000,39.000,60.000
298.000,169.000,39.000,59.000
298.000,170.000,39.000,58.000
300.000,170.000,39.000,57.000
301.000,170.000,38.000,57.000
301.000,170.000,38.000,57.000
301.000,169.000,38.000,57.000
303.000,170.000,38.000,55.000
304.000,170.000,37.000,54.000
305.000,171.000,37.000,54.000
308.000,171.000,36.000,53.000
312.000,170.000,35.000,52.000
313.000,172.000,35.000,52.000
315.000,171.000,34.000,50.000
315.000,172.000,33.000,49.000
316.000,172.000,32.000,49.000
318.000,173.000,32.000,48.000
319.000,173.000,31.000,47.000
320.000,173.000,30.000,47.000
320.000,173.000,30.000,46.000
321.000,172.000,29.000,45.000
322.000,172.000,29.000,45.000
323.000,173.000,28.000,44.000
324.000,173.000,28.000,43.000
325.000,173.000,27.000,43.000
327.000,174.000,27.000,42.000
327.000,173.000,26.000,41.000
328.000,174.000,26.000,41.000
329.000,174.000,26.000,41.000
