125.000,167.000,13.000,44.000
126.000,167.000,14.000,43.000
125.000,168.000,14.000,43.000
127.000,168.000,14.000,43.000
127.000,167.000,15.000,42.000
128.000,168.000,15.000,42.000
128.000,168.000,15.000,42.000
129.000,168.000,16.000,42.000
130.000,167.000,16.000,43.000
131.000,168.000,16.000,43.000
132.000,168.000,16.000,43.000
132.000,168.000,16.000,43.000
132.000,168.000,17.000,42.000
132.000,168.000,18.000,42.000
134.000,169.000,18.000,41.000
134.000,168.000,18.000,42.000
134.000,168.000,18.000,42.000
136.000,168.000,18.000,42.000
136.000,169.000,18.000,42.000
137.000,169.000,18.000,41.000
138.000,170.000,18.000,41.000
139.000,170.000,18.000,40.000
139.000,170.000,18.000,40.000
140.000,169.000,19.000,41.000
140.000,170.000,19.000,41.000
140.000,171.000,19.000,40.000
141.000,170.000,19.000,40.000
142.000,170.000,19.000,40.000
143.000,170.000,19.000,40.000
144.000,170.000,19.000,40.000
144.000,170.000,19.000,40.000
145.000,170.000,19.000,41.000
147.000,170.000,19.000,41.000
146.000,170.000,20.000,41.000
148.000,169.000,20.000,41.000
149.000,169.000,20.000,41.000
151.000,169.000,20.000,41.000
153.000,169.000,20.000,40.000
155.000,170.000,20.000,40.000
156.000,170.000,19.000,40.000
156.000,171.000,19.000,40.000
157.000,171.000,19.000,40.000
158.000,171.000,19.000,39.000
158.000,171.000,18.000,39.000
159.000,171.000,18.000,39.000
160.000,171.000,18.000,39.000
160.000,171.000,18.000,39.000
161.000,171.000,18.000,38.000
161.000,171.000,18.000,37.000
161.000,172.000,18.000,37.000
161.000,172.000,18.000,37.000
162.000,172.000,18.000,37.000
161.000,172.000,18.000,37.000
161.000,172.000,18.000,37.000
161.000,173.000,18.000,37.000
162.000,172.000,18.000,37.000
162.000,172.000,18.000,37.000
161.000,172.000,18.000,37.000
162.000,172.000,18.000,37.000
161.000,172.000,18.000,37.000
162.000,172.000,18.000,37.000
163.000,172.000,17.000,37.000
162.000,171.000,18.000,37.000
162.000,172.000,18.000,37.000
162.000,172.000,18.000,37.000
162.000,171.000,18.000,37.000
163.000,172.000,18.000,37.000
163.000,171.000,18.000,37.000
163.000,172.000,18.000,37.000
164.000,171.000,17.000,39.000
163.000,170.000,17.000,39.000
164.000,170.000,17.000,39.000
164.000,171.000,17.000,39.000
165.000,171.000,17.000,41.000
165.000,170.000,16.000,41.000
166.000,170.000,16.000,42.000
167.000,169.000,16.000,42.000
167.000,170.000,16.000,43.000
168.000,171.000,16.000,43.000
169.000,171.000,16.000,42.000
170.000,171.000,16.000,42.000
170.000,170.000,16.000,43.000
171.000,170.000,16.000,42.000
171.000,171.000,16.000,42.000
172.000,170.000,16.000,42.000
173.000,170.000,15.000,42.000
173.000,169.000,16.000,43.000
173.000,170.000,16.000,43.000
175.000,170.000,15.000,43.000
175.000,170.000,15.000,42.000
175.000,170.000,15.000,42.000
175.000,170.000,15.000,42.000
176.000,170.000,15.000,42.000
175.000,169.000,15.000,42.000
175.000,170.000,16.000,41.000
175.000,171.000,17.000,40.000
175.000,171.000,17.000,40.000
175.000,172.000,17.000,39.000
175.000,171.000,17.000,40.000
176.000,170.000,16.000,41.000
175.000,169.000,16.000,42.000
175.000,170.000,16.000,42.000
175.000,169.000,16.000,43.000
175.000,168.000,16.000,44.000
175.000,169.000,16.000,44.000
175.000,170.000,16.000,43.000
175.000,169.000,16.000,43.000
175.000,169.000,16.000,44.000
175.000,169.000,16.000,44.000
175.000,169.000,16.000,44.000
176.000,169.000,16.000,43.000
176.000,169.000,16.000,44.000
176.000,169.000,16.000,44.000
177.000,168.000,16.000,44.000
177.000,169.000,16.000,43.000
178.000,169.000,16.000,43.000
179.000,170.000,16.000,43.000
180.000,170.000,16.000,43.000
181.000,170.000,16.000,43.000
182.000,170.000,15.000,43.000
182.000,169.000,15.000,43.000
183.000,169.000,15.000,43.000
184.000,170.000,14.000,43.000
184.000,170.000,14.000,42.000
185.000,169.000,14.000,42.000
186.000,170.000,14.000,43.000
187.000,170.000,14.000,43.000
187.000,170.000,14.000,43.000
188.000,170.000,14.000,43.000
189.000,169.000,15.000,43.000
189.000,169.000,15.000,43.000
190.000,169.000,15.000,43.000
191.000,170.000,15.000,43.000
192.000,170.000,15.000,43.000
193.000,169.000,15.000,43.000
194.000,169.000,15.000,43.000
195.000,169.000,15.000,43.000
196.000,169.000,15.000,43.000
197.000,169.000,15.000,43.000
198.000,169.000,15.000,43.000
199.000,169.000,15.000,43.000
200.000,170.000,15.000,43.000
201.000,169.000,15.000,43.000
202.000,170.000,16.000,42.000
203.000,171.000,16.000,41.000
204.000,171.000,17.000,40.000
205.000,171.000,17.000,39.000
206.000,171.000,17.000,39.000
207.000,171.000,17.000,39.000
208.000,171.000,17.000,39.000
211.000,171.000,17.000,39.000
211.000,172.000,17.000,39.000
212.000,171.000,16.000,39.000
214.000,170.000,16.000,40.000
215.000,170.000,16.000,40.000
216.000,170.000,16.000,40.000
217.000,171.000,16.000,39.000
218.000,171.000,17.000,39.000
219.000,170.000,17.000,39.000
220.000,171.000,17.000,38.000
222.000,171.000,17.000,38.000
223.000,172.000,17.000,37.000
224.000,171.000,16.000,37.000
225.000,172.000,16.000,37.000
225.000,172.000,16.000,37.000
227.000,173.000,16.000,36.000
228.000,172.000,16.000,37.000
230.000,171.000,16.000,37.000
230.000,171.000,16.000,37.000
232.000,173.000,16.000,36.000
233.000,172.000,16.000,36.000
234.000,172.000,16.000,35.000
236.000,172.000,16.000,35.000
237.000,171.000,16.000,35.000
238.000,171.000,16.000,35.000
239.000,171.000,16.000,35.000
241.000,171.000,16.000,35.000
241.000,170.000,16.000,36.000
242.000,170.000,16.000,36.000
243.000,170.000,16.000,36.000
244.000,170.000,16.000,36.000
244.000,171.000,17.000,36.000
246.000,171.000,17.000,36.000
