306.000,160.000,11.000,12.000
306.000,159.000,11.000,12.000
306.000,158.000,11.000,12.000
307.000,158.000,11.000,12.000
307.000,158.000,12.000,12.000
309.000,159.000,12.000,12.000
309.000,159.000,12.000,12.000
309.000,159.000,12.000,12.000
309.000,159.000,12.000,12.000
309.000,159.000,11.000,12.000
308.000,159.000,11.000,12.000
308.000,158.000,11.000,12.000
307.000,158.000,11.000,12.000
306.000,158.000,11.000,12.000
306.000,157.000,11.000,12.000
306.000,157.000,12.000,12.000
305.000,156.000,12.000,12.000
304.000,156.000,12.000,12.000
303.000,155.000,12.000,12.000
303.000,154.000,12.000,12.000
303.000,154.000,12.000,12.000
303.000,153.000,12.000,12.000
303.000,153.000,11.000,12.000
302.000,153.000,11.000,12.000
302.000,153.000,11.000,12.000
303.000,154.000,11.000,12.000
302.000,154.000,11.000,12.000
303.000,155.000,11.000,12.000
302.000,154.000,11.000,12.000
303.000,155.000,11.000,12.000
303.000,156.000,11.000,12.000
304.000,157.000,11.000,12.000
303.000,156.000,11.000,12.000
304.000,157.000,11.000,12.000
304.000,157.000,11.000,11.000
304.000,157.000,11.000,12.000
305.000,156.000,11.000,12.000
306.000,155.000,11.000,12.000
306.000,155.000,11.000,12.000
307.000,156.000,11.000,12.000
308.000,157.000,11.000,12.000
309.000,158.000,11.000,12.000
311.000,162.000,11.000,12.000
312.000,168.000,11.000,12.000
312.000,176.000,11.000,12.000
315.000,188.000,11.000,12.000
316.000,197.000,11.000,12.000
318.000,195.000,11.000,12.000
320.000,187.000,11.000,12.000
322.000,179.000,11.000,12.000
324.000,172.000,12.000,12.000
326.000,165.000,12.000,12.000
328.000,161.000,12.000,12.000
328.000,159.000,12.000,12.000
328.000,156.000,12.000,12.000
329.000,155.000,11.000,12.000
330.000,154.000,11.000,12.000
330.000,153.000,11.000,12.000
330.000,155.000,11.000,12.000
330.000,156.000,11.000,12.000
330.000,158.000,11.000,12.000
330.000,163.000,11.000,12.000
333.000,171.000,11.000,12.000
330.000,183.000,11.000,12.000
330.000,194.000,11.000,12.000
331.000,194.000,12.000,12.000
334.000,185.000,11.000,12.000
335.000,177.000,11.000,12.000
336.000,171.000,11.000,12.000
336.000,164.000,11.000,12.000
337.000,161.000,11.000,12.000
336.000,155.000,11.000,11.000
336.000,153.000,11.000,12.000
335.000,151.000,10.000,12.000
334.000,148.000,10.000,12.000
333.000,147.000,10.000,12.000
331.000,148.000,10.000,12.000
330.000,150.000,10.000,12.000
327.000,154.000,11.000,12.000
325.000,158.000,10.000,11.000
327.000,171.000,10.000,11.000
323.000,178.000,10.000,11.000
323.000,189.000,10.000,11.000
322.000,194.000,11.000,11.000
322.000,186.000,11.000,11.000
322.000,178.000,11.000,11.000
323.000,170.000,11.000,11.000
324.000,164.000,11.000,11.000
324.000,159.000,10.000,11.000
323.000,156.000,10.000,11.000
324.000,152.000,10.000,11.000
324.000,150.000,10.000,11.000
324.000,150.000,10.000,11.000
324.000,149.000,10.000,12.000
325.000,149.000,10.000,12.000
324.000,150.000,10.000,12.000
325.000,151.000,11.000,12.000
326.000,153.000,11.000,12.000
325.000,155.000,11.000,12.000
325.000,156.000,11.000,12.000
324.000,156.000,11.000,12.000
324.000,155.000,12.000,12.000
324.000,151.000,12.000,13.000
325.000,146.000,12.000,13.000
326.000,142.000,12.000,13.000
329.000,139.000,12.000,13.000
330.000,135.000,11.000,14.000
330.000,132.000,11.000,14.000
328.000,127.000,11.000,15.000
327.000,128.000,11.000,15.000
325.000,129.000,12.000,15.000
324.000,129.000,12.000,15.000
323.000,126.000,13.000,15.000
321.000,129.000,13.000,15.000
320.000,131.000,13.000,15.000
323.000,125.000,13.000,15.000
321.000,126.000,14.000,16.000
319.000,129.000,14.000,16.000
317.000,131.000,15.000,17.000
314.000,134.000,15.000,18.000
312.000,135.000,15.000,18.000
311.000,139.000,15.000,18.000
306.000,145.000,15.000,17.000
303.000,151.000,15.000,17.000
303.000,152.000,16.000,17.000
305.000,152.000,16.000,17.000
307.000,151.000,16.000,17.000
307.000,152.000,17.000,16.000
306.000,151.000,18.000,16.000
305.000,152.000,18.000,16.000
305.000,152.000,18.000,16.000
305.000,152.000,18.000,16.000
305.000,151.000,18.000,16.000
305.000,152.000,18.000,16.000
305.000,152.000,18.000,16.000
305.000,151.000,19.000,17.000
305.000,151.000,19.000,17.000
305.000,152.000,19.000,17.000
305.000,151.000,19.000,17.000
305.000,151.000,19.000,17.000
305.000,152.000,19.000,17.000
304.000,150.000,19.000,17.000
305.000,151.000,19.000,17.000
304.000,151.000,19.000,17.000
305.000,151.000,20.000,17.000
305.000,151.000,20.000,17.000
305.000,150.000,20.000,18.000
305.000,151.000,20.000,18.000
305.000,150.000,21.000,18.000
305.000,151.000,21.000,18.000
304.000,150.000,21.000,18.000
304.000,150.000,21.000,18.000
304.000,150.000,21.000,19.000
303.000,150.000,21.000,19.000
304.000,150.000,21.000,19.000
321.000,138.000,20.000,20.000
320.000,138.000,19.000,21.000
319.000,137.000,18.000,23.000
317.000,135.000,17.000,23.000
315.000,133.000,16.000,23.000
314.000,132.000,15.000,23.000
311.000,131.000,15.000,23.000
311.000,131.000,14.000,22.000
309.000,132.000,14.000,21.000
308.000,131.000,14.000,20.000
306.000,132.000,13.000,20.000
304.000,133.000,13.000,19.000
302.000,133.000,13.000,18.000
300.000,133.000,13.000,17.000
298.000,133.000,13.000,17.000
298.000,133.000,13.000,16.000
295.000,133.000,13.000,16.000
293.000,133.000,13.000,15.000
291.000,134.000,13.000,15.000
287.000,135.000,13.000,15.000
287.000,136.000,12.000,14.000
286.000,136.000,12.000,14.000
285.000,135.000,12.000,14.000
285.000,135.000,12.000,14.000
284.000,135.000,12.000,13.000
284.000,133.000,11.000,13.000
283.000,134.000,11.000,12.000
283.000,135.000,11.000,12.000
282.000,136.000,11.000,12.000
283.000,136.000,10.000,12.000
283.000,136.000,10.000,12.000
