156.000,38.000,17.000,50.000
157.000,38.000,17.000,50.000
157.000,38.000,17.000,50.000
158.000,38.000,17.000,50.000
158.000,39.000,17.000,50.000
158.000,38.000,17.000,50.000
159.000,39.000,17.000,50.000
159.000,39.000,18.000,50.000
159.000,39.000,18.000,50.000
160.000,39.000,18.000,50.000
161.000,39.000,19.000,50.000
163.000,40.000,19.000,50.000
164.000,39.000,19.000,51.000
165.000,39.000,18.000,51.000
166.000,39.000,18.000,51.000
168.000,39.000,18.000,52.000
169.000,39.000,17.000,51.000
170.000,39.000,17.000,51.000
172.000,38.000,17.000,51.000
173.000,39.000,17.000,51.000
175.000,38.000,17.000,51.000
176.000,38.000,17.000,51.000
178.000,38.000,17.000,51.000
179.000,39.000,17.000,51.000
181.000,38.000,17.000,51.000
182.000,40.000,17.000,51.000
183.000,40.000,17.000,50.000
185.000,40.000,17.000,50.000
187.000,40.000,18.000,50.000
189.000,39.000,18.000,50.000
189.000,40.000,18.000,50.000
191.000,40.000,18.000,50.000
193.000,39.000,18.000,51.000
195.000,39.000,18.000,52.000
197.000,39.000,18.000,52.000
198.000,38.000,18.000,52.000
200.000,39.000,18.000,53.000
203.000,40.000,18.000,52.000
204.000,41.000,19.000,52.000
206.000,42.000,19.000,50.000
208.000,42.000,19.000,51.000
211.000,42.000,19.000,51.000
212.000,42.000,18.000,51.000
214.000,43.000,18.000,49.000
215.000,42.000,18.000,49.000
217.000,42.000,18.000,49.000
219.000,42.000,18.000,49.000
222.000,42.000,18.000,48.000
224.000,44.000,18.000,48.000
225.000,43.000,17.000,48.000
228.000,44.000,18.000,48.000
229.000,44.000,17.000,48.000
232.000,42.000,17.000,48.000
234.000,43.000,18.000,48.000
236.000,43.000,18.000,48.000
236.000,43.000,18.000,48.000
239.000,44.000,18.000,47.000
240.000,44.000,18.000,47.000
242.000,43.000,18.000,47.000
243.000,43.000,18.000,46.000
244.000,45.000,17.000,47.000
247.000,44.000,17.000,47.000
248.000,44.000,17.000,47.000
251.000,44.000,17.000,48.000
252.000,46.000,17.000,48.000
255.000,46.000,17.000,48.000
257.000,46.000,17.000,48.000
258.000,45.000,18.000,48.000
260.000,45.000,18.000,49.000
264.000,43.000,19.000,48.000
265.000,44.000,20.000,48.000
267.000,42.000,19.000,48.000
268.000,43.000,19.000,47.000
271.000,43.000,19.000,47.000
273.000,43.000,19.000,47.000
274.000,44.000,18.000,47.000
277.000,44.000,18.000,47.000
278.000,44.000,18.000,47.000
279.000,44.000,17.000,47.000
282.000,44.000,17.000,47.000
284.000,44.000,17.000,48.000
287.000,44.000,17.000,48.000
288.000,44.000,17.000,49.000
289.000,44.000,17.000,49.000
291.000,44.000,17.000,50.000
292.000,43.000,17.000,51.000
293.000,43.000,17.000,52.000
294.000,42.000,18.000,52.000
296.000,43.000,18.000,52.000
298.000,43.000,18.000,52.000
