3.000,169.000,188.000,84.000
10.000,166.000,187.000,85.000
18.000,165.000,186.000,85.000
34.000,166.000,182.000,85.000
44.000,166.000,178.000,85.000
54.000,166.000,175.000,83.000
66.000,167.000,171.000,82.000
75.000,168.000,166.000,80.000
86.000,169.000,158.000,77.000
94.000,169.000,154.000,75.000
102.000,170.000,149.000,73.000
113.000,171.000,145.000,71.000
121.000,172.000,141.000,69.000
129.000,172.000,137.000,67.000
137.000,174.000,131.000,64.000
145.000,175.000,126.000,62.000
151.000,175.000,123.000,60.000
158.000,175.000,119.000,59.000
165.000,175.000,116.000,57.000
173.000,175.000,110.000,56.000
180.000,175.000,107.000,55.000
185.000,175.000,104.000,54.000
190.000,175.000,101.000,53.000
196.000,176.000,98.000,52.000
201.000,175.000,96.000,51.000
206.000,175.000,93.000,50.000
211.000,175.000,91.000,49.000
215.000,175.000,88.000,48.000
220.000,176.000,86.000,47.000
224.000,176.000,84.000,46.000
228.000,176.000,81.000,45.000
232.000,176.000,80.000,44.000
235.000,176.000,78.000,44.000
237.000,177.000,76.000,43.000
242.000,176.000,74.000,42.000
247.000,177.000,74.000,42.000
248.000,177.000,73.000,42.000
250.000,177.000,72.000,41.000
252.000,177.000,70.000,40.000
256.000,178.000,67.000,39.000
258.000,178.000,65.000,39.000
263.000,178.000,63.000,38.000
265.000,178.000,61.000,37.000
266.000,178.000,61.000,37.000
269.000,178.000,59.000,36.000
270.000,178.000,58.000,36.000
273.000,178.000,57.000,35.000
276.000,179.000,56.000,35.000
278.000,179.000,55.000,34.000
279.000,179.000,54.000,34.000
282.000,179.000,53.000,33.000
283.000,179.000,52.000,33.000
284.000,179.000,53.000,33.000
285.000,179.000,53.000,32.000
284.000,179.000,54.000,32.000
284.000,179.000,54.000,32.000
286.000,179.000,55.000,31.000
284.000,179.000,56.000,31.000
289.000,180.000,56.000,31.000
291.000,180.000,55.000,30.000
294.000,180.000,54.000,29.000
296.000,180.000,53.000,29.000
297.000,180.000,51.000,28.000
300.000,181.000,50.000,28.000
301.000,181.000,50.000,28.000
303.000,181.000,48.000,27.000
305.000,181.000,47.000,27.000
307.000,181.000,47.000,26.000
309.000,181.000,45.000,26.000
310.000,181.000,44.000,26.000
311.000,181.000,43.000,26.000
312.000,181.000,43.000,26.000
314.000,181.000,42.000,25.000
